t,class,wait_h,travel_h,response_h,sla_h,overtime
203.57128790699127,routine,5.01822474937282,0.7177220910631077,5.735946840435927,24.0,0
203.24667039633866,routine,5.339146995522498,0.4353805806418104,5.774527576164308,24.0,0
207.8142515734783,seasonal,0.5442540259048201,0.3513634158531591,0.8956174417579792,12.0,0
204.87975367956008,routine,4.208614527559035,0.3513634158531591,4.5599779434121945,24.0,0
209.3433770631581,critical,0.0,0.3513634158531591,0.3513634158531591,2.0,0
208.9812564768587,critical,0.0,0.6396923088485589,0.6396923088485589,2.0,0
204.48985279186746,routine,4.3325391427333955,0.668926378609784,5.00146552134318,24.0,0
208.24861233007567,seasonal,0.3009168608155619,1.0255029253980703,1.3264197862136322,12.0,0
209.21811534268429,emergency,0.0,0.3513634158531591,0.3513634158531591,4.0,0
209.95001919121816,critical,0.0,0.4353805806418104,0.4353805806418104,2.0,0
209.6253521165695,seasonal,0.44919615344784347,0.3513634158531591,0.8005595693010026,12.0,0
209.4898180440985,seasonal,0.5237946350122513,0.3190807107927397,0.842875345804991,12.0,0
209.2463335942391,seasonal,0.29392212316901123,0.6396923088485589,0.9336144320175701,12.0,0
209.41985577833643,seasonal,0.5429422648337834,0.9736079806575129,1.5165502454912962,12.0,0
204.92032876354128,routine,5.6865752400167935,0.7177220910631077,6.404297331079901,24.0,0
209.71260128544543,seasonal,0.44123882214429955,0.9736079806575129,1.4148468028018124,12.0,0
210.7473270140855,emergency,0.0,0.3190807107927397,0.3190807107927397,4.0,0
211.00184659277556,critical,0.0,0.6396923088485589,0.6396923088485589,2.0,0
210.64607379947205,seasonal,0.24542750958050874,0.6659438790168433,0.911371388597352,12.0,0
211.31817699228955,emergency,0.0,0.3513634158531591,0.3513634158531591,4.0,0
211.0956766298292,emergency,0.0,0.3513634158531591,0.3513634158531591,4.0,0
210.67195001423266,seasonal,0.8162359752377597,0.6599100317467526,1.4761460069845123,12.0,0
211.59690064855857,emergency,0.0,0.7919122426127785,0.7919122426127785,4.0,0
205.53680019544913,routine,6.413428806774959,0.4353805806418104,6.84880938741677,24.0,0
205.14428696202688,routine,6.511033420284292,0.6659438790168433,7.176977299301136,24.0,0
205.38171214205946,routine,6.553711475776538,0.6599100317467526,7.213621507523291,24.0,0
211.41117204932053,seasonal,0.09859611149164493,0.7919122426127785,0.8905083541044234,12.0,0
206.2123723275713,routine,6.280000565722503,0.3513634158531591,6.631363981575662,24.0,0
211.8988524622739,emergency,0.2323264124478044,0.4353805806418104,0.6677069930896148,4.0,0
204.95762861182072,routine,6.568624881716119,0.9736079806575129,7.542232862373631,24.0,0
207.13128464252563,routine,6.043827896167386,0.3513634158531591,6.395191312020545,24.0,0
207.66677593916577,routine,5.820452926092742,0.4353805806418104,6.255833506734552,24.0,0
207.26342680189614,routine,5.9875878367246,0.4353805806418104,6.422968417366411,24.0,0
208.51839843023026,routine,5.162728671897895,0.6396923088485589,5.802420980746454,24.0,0
208.2083849881122,routine,5.342409620043583,0.4353805806418104,5.777790200685393,24.0,0
208.4777423039595,routine,5.11735610623515,0.6599100317467526,5.777266137981902,24.0,0
209.04636938788192,routine,4.81958623919013,0.7919122426127785,5.611498481802909,24.0,0
214.11510158960465,seasonal,0.35308271145970593,0.6396923088485589,0.9927750203082648,12.0,0
209.46730254418844,routine,5.522284758220792,0.6396923088485589,6.161977067069351,24.0,0
209.33930108221432,routine,5.271416886724182,0.7919122426127785,6.063329129336961,24.0,0
209.5544474422808,routine,5.486547997264154,0.668926378609784,6.155474375873938,24.0,0
210.2813460123383,routine,5.053351617495565,0.6659438790168433,5.719295496512409,24.0,0
209.89885660551437,routine,5.4259742692128725,0.3513634158531591,5.777337685066032,24.0,0
215.4649467400182,seasonal,0.07162967627772332,1.0255029253980703,1.0971326016757936,12.0,0
210.317076771588,routine,5.920997694641528,0.6396923088485589,6.5606900034900875,24.0,0
210.35738233827897,routine,6.128102075657523,0.7919122426127785,6.920014318270302,24.0,0
210.78392455245245,routine,6.155782612352681,0.3190807107927397,6.474863323145421,24.0,0
210.42215792437935,routine,6.1495176329473225,0.7919122426127785,6.941429875560101,24.0,0
210.7005420764656,routine,5.992125352252003,0.6599100317467526,6.652035383998756,24.0,0
217.17259706394907,seasonal,0.013630862032613322,0.4353805806418104,0.4490114426744237,12.0,0
210.95926046576963,routine,6.112751170951725,0.6396923088485589,6.752443479800284,24.0,0
